cover,title,author,binding,list_price,price,stock,isbn,publisher,publication_date,size,categories
https://images.bookdepot.com/covers/large/isbn978198/9781984802064-l.jpg,"MARRY IN SCARLET (MARRIAGE OF CONVENIENCE, BK. 4)","Gracie, Anne",Pocket Books,$7.99,$2.00 $1.50,23,9781984802064,Jove Books,N/A,"6.52"" l x 3.94"" w x 0.92""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978080/9780800740429-l.jpg,THE MASTER CRAFTSMAN,"Stuart, Kelli",Paperback,$17.99,$3.00 $2.75,1,9780800740429,Revell,N/A,"8.45"" l x 5.50"" w x 1.29""","['Fiction', 'Religious', 'Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063305403-l.jpg,"MASTER OF FURIES (THE FIREMANE SAGA, BK. 3)","Feist, Raymond E",Paperback,$19.99,$3.50 $1.75,307,9780063305403,HarperCollins Publishers,N/A,"7.95"" l x 5.26"" w x 1.33""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978031/9780310358961-l.jpg,"MATCHED AND MARRIED (AMISH MAIL-ORDER BRIDE, BK. 2)","Fuller, Kathleen",Paperback,$15.99,$2.75,229,9780310358961,Zondervan,N/A,"8.36"" l x 5.54"" w x 1.05""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978084/9780840706935-l.jpg,"MATCHED AND MARRIED (AN AMISH MAIL-ORDER BRIDE NOVEL, BK. 2)","Fuller, Kathleen",Paperback,$9.99,$1.75,63,9780840706935,Zondervan,N/A,"6.77"" l x 4.48"" w x 0.90""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978164/9781649370266-l.jpg,"THE MATCHMAKER BRIDE (BLUE HILL BRIDES, BK. 2)","Baird, Ginny",Paperback,$7.99,$1.50 $1.25,8,9781649370266,"Entangled Publishing, LLC",N/A,"6.67"" l x 4.10"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978164/9781649372789-l.jpg,"THE MATCHMAKER AND THE COWBOY (WINDSONG, BK. 2)","Bielman, Robin",Pocket Books,$8.99,$2.25 $1.13,107,9781649372789,"Entangled Publishing, LLC",N/A,"6.73"" l x 4.08"" w x 1.14""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978045/9780451490940-l.jpg,THE MATCHMAKER'S LIST,"Lalli, Sonya",Paperback,$15.00,$2.50 $2.25,30,9780451490940,Berkley Publishing Group,N/A,"8.25"" l x 5.38"" w x 1.04""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978031/9780316316514-l.jpg,THE MATCHMAKER,"Hilderbrand, Elin",Paperback,$16.99,$3.00,492,9780316316514,Back Bay Books,N/A,"8.23"" l x 5.52"" w x 1.13""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978164/9781649370969-l.jpg,A MATTER OF TEMPTATION,"Reid, Stacy",Pocket Books,$8.99,$2.25 $2.00,16,9781649370969,"Entangled Publishing, LLC",N/A,"6.75"" l x 4.14"" w x 1.20""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063111448-l.jpg,"MAX WILDE'S COWBOY HEART (WYOMING WILDE, BK. 3)","Ryan, Jennifer",Pocket Books,$9.99,$2.50 $1.88,600,9780063111448,Avon Books,N/A,"6.57"" l x 4.06"" w x 1.24""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Westerns']"
https://images.bookdepot.com/covers/large/isbn978198/9781989365557-l.jpg,MAYBE ONE DAY,"Douglas, Sarah",Paperback,$17.99,$3.00 $1.50,206,9781989365557,Wattpad Books,N/A,"8.27"" l x 5.24"" w x 1.04""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978075/9780751548365-l.jpg,MAYBE THIS TIME,"King, Anna",Pocket Books,$10.99,$2.75,1,9780751548365,Sphere,N/A,"7.00"" l x 4.50"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'Sagas']"
https://images.bookdepot.com/covers/large/isbn978153/9781538757826-l.jpg,ME WITHOUT YOU,"Rimmer, Kelly",Paperback,$16.99,$3.00,1000+,9781538757826,Forever,N/A,"7.98"" l x 5.22"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063090460-l.jpg,MEANT TO BE IMMORTAL (AN ARGENEAU NOVEL - LARGE PRINT),"Sands, Lynsay",Paperback,$21.99,$3.75 $1.88,4,9780063090460,HarperLuxe,N/A,"8.97"" l x 5.98"" w x 1.32""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593422229-l.jpg,MEET ME UNDER THE MISTLETOE,"Bayliss, Jenny",Paperback,$17.00,$3.00,1000+,9780593422229,Putnam Publishing Group,N/A,"7.87"" l x 5.19"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978006/9780062885364-l.jpg,MEET ME IN MONACO,"Gaynor, Hazel",Paperback,$16.99,$3.00 $1.25,3,9780062885364,William Morrow & Company,N/A,"8.11"" l x 5.18"" w x 0.98""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'Biographical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063324145-l.jpg,MEET THE BENEDETTOS,"Cotugno, Katie",Paperback,$17.99,$3.00,82,9780063324145,HarperPerennial,N/A,"7.97"" l x 5.28"" w x 0.79""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978006/9780063222595-l.jpg,"A MERRY LITTLE MEET CUTE (A CHRISTMAS NOTCH, BK. 1)","Murphy, Julie",Paperback,$17.99,$3.00,1000+,9780063222595,HarperCollins Publishers,N/A,"7.92"" l x 5.22"" w x 1.09""","['Fiction', 'Romance', 'Fiction', 'Holidays', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978006/9780063266209-l.jpg,A MERRY LITTLE MEET CUTE (LARGE PRINT),"Murphy, Julie",Paperback,$23.99,$4.00 $3.00,25,9780063266209,HarperLuxe,N/A,"8.94"" l x 6.07"" w x 1.18""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978059/9780593197387-l.jpg,"MIDNIGHT DUNES (THE TEXAS MURDER FILES, VOLUME 3)","Griffin, Laura",Pocket Books,$8.99,$2.25 $1.13,59,9780593197387,Berkley Publishing Group,N/A,"6.78"" l x 4.16"" w x 1.20""","['Fiction', 'Suspense', 'Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063119666-l.jpg,"MILE HIGH WITH A VAMPIRE (AN ARGENEAU NOVEL, LARGE PRINT, BK. 33)","Sands, Lynsay",Paperback,$21.99,$3.75 $2.75,74,9780063119666,HarperCollins Publishers,N/A,"8.94"" l x 5.98"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Fantasy', 'Fiction', 'Thrillers']"
https://images.bookdepot.com/covers/large/isbn978006/9780062956408-l.jpg,"MILE HIGH WITH A VAMPIRE (ARGENEAU, BK. 33)","Sands, Lynsay",Pocket Books,$9.99,$2.50 $1.50,249,9780062956408,Avon Books,N/A,"6.93"" l x 4.75"" w x 1.17""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593101452-l.jpg,MILLION DOLLAR DEMON (HOLLOWS),"Harrison, Kim",Pocket Books,$8.99,$2.25 $2.00,98,9780593101452,Ace Books,N/A,"6.73"" l x 4.05"" w x 1.54""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781982180232-l.jpg,"MINE (THE LAIR OF THE WOLVEN, BK,. 3)","Ward, J. R.",Pocket Books,$10.99,$2.75,158,9781982180232,Pocket Books,N/A,"7.54"" l x 4.13"" w x 1.14""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593546475-l.jpg,THE MINUSCULE MANSION OF MYRA MALONE,"Burges, Audrey",Paperback,$17.00,$3.00,96,9780593546475,Berkley Publishing Group,N/A,"7.99"" l x 5.14"" w x 1.09""","['Fiction', 'Fantasy', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250766649-l.jpg,"A MIRROR MENDED (FRACTURED FABLES, BK. 2)","Harrow, Alix E.",Hardcover,$18.99,$2.50 $1.88,684,9781250766649,Tor Books,N/A,"8.59"" l x 5.70"" w x 0.72""","['Fiction', 'Fantasy', 'Fiction', 'Action & Adventure', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593357170-l.jpg,THE MISMATCH,"Jafari, Sara",Paperback,$17.00,$3.00 $2.75,19,9780593357170,Dell,N/A,"7.89"" l x 5.19"" w x 0.85""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250252210-l.jpg,MISS AUSTEN: A NOVEL OF THE AUSTEN SISTERS,"Hornby, Gill",Paperback,$18.99,$3.00 $1.50,413,9781250252210,Flatiron Books,N/A,"8.23"" l x 5.33"" w x 0.85""","['Fiction', 'Romance', 'Fiction', 'Biographical', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978164/9781643529868-l.jpg,THE MISTLETOE COUNTESS,"Basham, Pepper",Paperback,$15.99,$2.75,85,9781643529868,Barbour Publishing,N/A,"8.27"" l x 5.57"" w x 1.00""","['Fiction', 'Historical', 'Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978142/9781420148527-l.jpg,MISTLETOE MAGIC,"Michaels, Fern",Paperback,$9.99,$1.75 $1.62,16,9781420148527,Zebra Books,N/A,"6.92"" l x 4.84"" w x 1.15""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978195/9781952210341-l.jpg,MISTLETOE IN JUNEAU,"Rose, Dahlia",Paperback,$15.99,$2.75 $1.75,165,9781952210341,Hallmark Publishing,N/A,"8.51"" l x 5.53"" w x 0.81""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978164/9781643522319-l.jpg,"THE MOCKINGBIRD'S SONG (AMISH GREENHOUSE MYSTERIES, BK. 2)","Brunstetter, Wanda E.",Paperback,$15.99,$2.75 $2.06,502,9781643522319,Shiloh Run Press,N/A,"8.35"" l x 5.49"" w x 0.93""","['Fiction', 'Mystery & Detective', 'Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978076/9780764239601-l.jpg,"A MODEL OF DEVOTION (THE LUMBER BARON'S DAUGHTERS, BK. 3)","Connealy, Mary",Paperback,$16.99,$3.00 $2.87,17,9780764239601,Bethany House,N/A,"7.95"" l x 5.15"" w x 0.94""","['Fiction', 'Romance', 'Fiction', 'Religious', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978031/9780310671619-l.jpg,"A MONTCLAIR HOMECOMING (BRIDES OF MONTCLAIR, BK. 15)","Peart, Jane",Paperback,$17.99,$3.00,11,9780310671619,Zondervan,N/A,"7.91"" l x 5.26"" w x 0.82""","['Fiction', 'Romance', 'Fiction', 'Mystery & Detective', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978006/9780062389824-l.jpg,MOONLIGHT OVER PARIS,"Robson, Jennifer",Paperback,$15.99,$2.75 $2.50,5,9780062389824,William Morrow & Company,N/A,"8.05"" l x 5.36"" w x 0.96""","['Fiction', 'Historical', 'Fiction', 'Sagas', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978141/9781416509745-l.jpg,MOONLIGHT IN THE MORNING,"Deveraux, Jude",Pocket Books,$7.99,$2.00 $1.00,17,9781416509745,Pocket Star,N/A,"6.69"" l x 4.10"" w x 1.18""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063240520-l.jpg,MOOREWOOD FAMILY RULES,"Dimon, HelenKay",Paperback,$18.99,$3.25 $2.44,559,9780063240520,Avon Books,N/A,"7.98"" l x 5.22"" w x 1.07""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538720851-l.jpg,A MORE PERFECT UNION,"Huf, Tammye",Paperback,$15.99,$2.75 $1.25,3,9781538720851,Forever,N/A,"7.93"" l x 5.17"" w x 1.18""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'African American']"
https://images.bookdepot.com/covers/large/isbn978153/9781538726235-l.jpg,MORE THAN MEETS THE EYE,"Johansen, Iris",Hardcover,$29.00,$3.75,10,9781538726235,Grand Central Publishing,N/A,"9.31"" l x 6.30"" w x 1.29""","['Fiction', 'Suspense', 'Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978141/9781416571346-l.jpg,MORE THAN THIS,"Candela, Margo",Paperback,$22.99,$4.00,2,9781416571346,Touchstone Books,N/A,"8.00"" l x 5.50"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593438107-l.jpg,"MOVING FORWARD (WOODLAND PARK FIREFIGHTERS ROMANCE, BK. 2)","Shepard Gray, Shelley",Pocket Books,$8.99,$2.25 $1.69,129,9780593438107,Berkley Publishing Group,N/A,"6.73"" l x 4.14"" w x 0.88""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978072/9780727884749-l.jpg,MOVING ON,"Harris, Rosie",Hardcover,$27.99,$3.75,1,9780727884749,Severn House,N/A,"9.00"" l x 6.00"" w x 1.00""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978078/9780785235057-l.jpg,THE MOZART CODE,"McMillan, Rachel",Paperback,$16.99,$3.00,61,9780785235057,Thomas Nelson,N/A,"8.37"" l x 5.51"" w x 1.01""","['Fiction', 'Romance', 'Fiction', 'Religious', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978039/9780399181399-l.jpg,A MRS. MIRACLE CHRISTMAS,"Macomber, Debbie",Hardcover,$20.00,$2.50,87,9780399181399,Ballantine Books,N/A,"7.50"" l x 5.50"" w x 1.00""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978143/9781439187609-l.jpg,MUCH ADO ABOUT MARRIAGE,"Hawkins, Karen",Pocket Books,$7.99,$2.00,10,9781439187609,Pocket Star,N/A,"6.67"" l x 4.12"" w x 1.07""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978144/9781443461498-l.jpg,MUCH ADO ABOUT NADA,"Jalaluddin, Uzma",Paperback,$19.99,$3.25 $2.44,1000+,9781443461498,HarperCollins Publishers,N/A,"8.75"" l x 6.03"" w x 0.94""","['Fiction', 'Cultural Heritage', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593336380-l.jpg,MUCH ADO ABOUT NADA,"Jalaluddin, Uzma",Paperback,$17.00,$3.00,81,9780593336380,Berkley Publishing Group,N/A,"7.96"" l x 5.16"" w x 0.97""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Cultural Heritage']"
https://images.bookdepot.com/covers/large/isbn978078/9780785238126-l.jpg,"MUCH ADO ABOUT A LATTE (MAPLE FALLS ROMANCE, BK. 2)","Fuller, Kathleen",Paperback,$16.99,$3.00,6,9780785238126,Thomas Nelson,N/A,"8.37"" l x 5.30"" w x 1.24""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593333150-l.jpg,MURDER AT SUNRISE LAKE,"Feehan, Christine",Pocket Books,$8.99,$2.25 $1.69,56,9780593333150,Berkley Publishing Group,N/A,"6.71"" l x 4.12"" w x 1.35""","['Fiction', 'Romance', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978059/9780593333143-l.jpg,MURDER AT SUNRISE LAKE,"Feehan, Christine",Hardcover,$28.00,$3.75 $1.88,1000+,9780593333143,Berkley Publishing Group,N/A,"9.30"" l x 6.16"" w x 1.51""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Fantasy']"
https://images.bookdepot.com/covers/large/isbn978074/9780743297738-l.jpg,MY DREAMS OUT IN THE STREET,"Addonizio, Kim",Paperback,$17.99,$3.00 $1.75,4,9780743297738,Simon and Schuster,N/A,"8.48"" l x 5.51"" w x 0.86""","['Fiction', 'General', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978014/9780143125570-l.jpg,MY EDUCATION,"Choi, Susan",Paperback,$17.00,$2.75,1,9780143125570,Penguin Books,N/A,"8.37"" l x 5.41"" w x 0.79""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063019928-l.jpg,"MY HIGHLAND ROGUE (HIGHLAND FLING, BK. 1)","Ranney, Karen",Pocket Books,$7.99,$2.00 $1.50,2,9780063019928,Avon Books,N/A,"6.61"" l x 4.05"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978153/9781538749791-l.jpg,MY ONE AND ONLY COWBOY (MEADOW VALLEY),"Pine, A. J.",Pocket Books,$7.99,$2.00 $1.50,470,9781538749791,Forever,N/A,"6.75"" l x 4.13"" w x 1.05""","['Fiction', 'Romance', 'Fiction', 'Sagas']"
https://images.bookdepot.com/covers/large/isbn978059/9780593545614-l.jpg,"NAKED IN DEATH (IN DEATH, BK. 1)","Robb, J. D.",Paperback,$12.00,$2.00 $1.87,45,9780593545614,Berkley Publishing Group,N/A,"8.25"" l x 5.51"" w x 0.97""","['Fiction', 'Mystery & Detective', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978176/9781760631154-l.jpg,THE NECESSARY ANGEL,"Stead, C. K.",Hardcover,$21.99,$3.00,2,9781760631154,Allen & Unwin,N/A,"9.00"" l x 6.00"" w x 1.00""","['Fiction', 'Mystery & Detective', 'Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978166/9781668000939-l.jpg,NEVER CHANGE,"Berg, Elizabeth",Paperback,$17.99,$3.00 $2.25,105,9781668000939,Washington Square Press,N/A,"8.31"" l x 5.36"" w x 0.87""","['Fiction', 'Romance', 'Fiction', 'Literary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063143081-l.jpg,"NEVER SEDUCE A DUKE (MATING HABITS OF SCOUNDRELS, BK. 5)","Lorret, Vivienne",Pocket Books,$9.99,$2.50 $1.25,328,9780063143081,Avon Books,N/A,"6.56"" l x 4.09"" w x 1.36""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978125/9781250805829-l.jpg,NEVER TELL,"Abrams, Stacey",Paperback,$16.99,$3.00 $1.50,207,9781250805829,St. Martin's Griffin,N/A,"8.22"" l x 5.46"" w x 0.99""","['Fiction', 'Romance', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978125/9781250787804-l.jpg,"NEVER WAGER WITH A WALLFLOWER (THE MERRIWELL SISTERS, BK. 3)","Heath, Virginia",Paperback,$18.00,$3.00,71,9781250787804,St. Martin's Griffin,N/A,"8.29"" l x 5.37"" w x 0.86""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978125/9781250256966-l.jpg,THE NEWCOMER,"Andrews, Mary Kay",Hardcover,$28.99,$3.75 $2.81,683,9781250256966,St. Martin's Press,N/A,"9.58"" l x 6.53"" w x 1.56""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978166/9781668005316-l.jpg,"THE NEXT 365 DAYS (365 DAYS, BK. 3)","Lipinska, Blanka",Paperback,$18.99,$3.25,1000+,9781668005316,Emily Bestler Books,N/A,"8.27"" l x 5.31"" w x 0.96""","['Fiction', 'Romance', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978059/9780593337257-l.jpg,NEXT-DOOR NEMESIS,"Martin, Alexa",Paperback,$17.00,$3.00,275,9780593337257,Berkley Publishing Group,N/A,"8.00"" l x 5.29"" w x 0.85""","['Fiction', 'Romance', 'Fiction', 'Humorous', 'Fiction', 'Cultural Heritage']"
https://images.bookdepot.com/covers/large/isbn978059/9780593335642-l.jpg,NIGHT FOR DAY,"Lim, Roselle",Paperback,$18.00,$3.00,3,9780593335642,Ace Books,N/A,"7.94"" l x 5.24"" w x 0.91""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978052/9780525658290-l.jpg,NIGHTSHADE,"McAfee, Annalena",Hardcover,$26.95,$3.50 $2.63,5,9780525658290,Knopf,N/A,"8.48"" l x 5.89"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781984821430-l.jpg,NINE LIVES,"Steel, Danielle",Hardcover,$28.99,$3.75 $2.81,1000+,9781984821430,Delacorte Press,N/A,"9.59"" l x 6.36"" w x 1.12""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978059/9780593201633-l.jpg,NO FUNNY BUSINESS,"Aksel, Amanda",Paperback,$17.00,$3.00 $2.25,16,9780593201633,Berkley Publishing Group,N/A,"8.18"" l x 5.49"" w x 0.96""","['Fiction', 'Contemporary', 'Fiction', 'Humorous', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978055/9780553588378-l.jpg,"NO HUMANS INVOLVED (WOMEN OF THE OTHERWORLD, BK. 7)","Armstrong, Kelley",Pocket Books,$9.99,$2.50,30,9780553588378,Bantam Books,N/A,"6.81"" l x 4.18"" w x 1.20""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978145/9781455570010-l.jpg,"NO OTHER DUKE WILL DO (WINDHAM BRIDES, BK. 3)","Burrowes, Grace",Pocket Books,$7.99,$2.00,161,9781455570010,Forever,N/A,"6.72"" l x 4.11"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Sagas', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978141/9781416501664-l.jpg,NO SAFE PLACE,"Ross, JoAnn",Pocket Books,$7.50,$2.00 $1.75,3,9781416501664,Pocket Books,N/A,"6.67"" l x 4.24"" w x 1.10""","['Fiction', 'Thrillers', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780062107008-l.jpg,"NOBODY'S BABY BUT MINE (CHICAGO STARS, BK. 3 - LARGE PRINT)","Phillips, Susan Elizabeth",Paperback,$24.99,$4.25,1,9780062107008,HarperLuxe,N/A,"9.00"" l x 6.02"" w x 1.20""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780062991720-l.jpg,NORA: A LOVE STORY OF NORA AND JAMES JOYCE,"O'Connor, Nuala",Paperback,$16.99,$3.00 $1.75,3,9780062991720,HarperPerennial,N/A,"8.03"" l x 5.52"" w x 1.29""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'Biographical']"
https://images.bookdepot.com/covers/large/isbn978051/9780515139747-l.jpg,NORTHERN LIGHTS,"Roberts, Nora",Paperback,$10.99,$1.75,55,9780515139747,Jove Books,N/A,"7.45"" l x 4.16"" w x 1.66""","['Fiction', 'Romance', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978059/9780593637807-l.jpg,NORTHERN LIGHTS,"Roberts, Nora",Paperback,$12.99,$2.25,1000+,9780593637807,Berkley Publishing Group,N/A,"7.96"" l x 5.12"" w x 1.34""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978059/9780593186824-l.jpg,NOT EXACTLY WHAT I HAD IN MIND,"Brook, Kate",Paperback,$17.00,$3.00 $1.50,124,9780593186824,Dutton Books,N/A,"8.34"" l x 5.38"" w x 0.93""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063322707-l.jpg,NOT THAT DUKE (A WOULD-BE WALLFLOWERS - LARGE PRINT),"James, Eloisa",Paperback,$27.99,$4.75,13,9780063322707,HarperLuxe,N/A,"9.24"" l x 6.20"" w x 1.14""","['Fiction', 'Romance', 'Fiction', 'Historical']"
